sample_id,time_min,distance_km,location_gps_list
local,31.0,3.545,"[(55.7046981, 12.5511998), (55.7060731, 12.5568651), (55.7164718, 12.5380881), (55.7145572, 12.5401798)]"
local,40.0,3.4050000000000002,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,15.0,1.941,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,28.0,3.5519999999999996,"[(55.700863, 12.549069), (55.6970746, 12.5519723), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,25.0,3.3369999999999997,"[(55.699561, 12.549079), (55.6970746, 12.5519723), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,16.0,1.124,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.6970746, 12.5519723), (55.695902, 12.553095)]"
local,41.0,4.983,"[(55.7109115, 12.5434591), (55.7154509, 12.5463767), (55.6940976, 12.5333834), (55.696667, 12.530356)]"
local,13.0,2.157,"[(55.7060161, 12.5317139), (55.7054413, 12.5321512), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,21.0,2.4739999999999998,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7073284, 12.5564528), (55.7067103, 12.5559417)]"
local,16.0,1.988,"[(55.7060161, 12.5317139), (55.7054413, 12.5321512), (55.7164718, 12.5380881), (55.7145572, 12.5401798)]"
local,25.0,2.7449999999999997,"[(55.706297, 12.53393), (55.7054413, 12.5321512), (55.7073284, 12.5564528), (55.7067103, 12.5559417)]"
local,21.0,1.742,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,32.0,3.288,"[(55.704275, 12.543248), (55.7006076, 12.5388502), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,27.0,2.725,"[(55.7046586, 12.5418365), (55.7006076, 12.5388502), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,48.0,4.458,"[(55.7070378, 12.5453286), (55.7133896, 12.5497232), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,60.0,5.999,"[(55.709554, 12.545779), (55.7139781, 12.5488611), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,20.0,2.4010000000000002,"[(55.7062314, 12.5413401), (55.7006076, 12.5388502), (55.6970746, 12.5519723), (55.695902, 12.553095)]"
local,23.0,1.785,"[(55.7071865, 12.5383941), (55.7013039, 12.5364664), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,15.0,2.8,"[(55.707307, 12.531095), (55.7084233, 12.5320718), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,18.0,2.441,"[(55.7071865, 12.5383941), (55.7013039, 12.5364664), (55.7056479, 12.5213929), (55.703838, 12.521105)]"
local,27.0,2.325,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7073284, 12.5564528), (55.7067103, 12.5559417)]"
local,27.0,2.101,"[(55.707635, 12.541504), (55.7006076, 12.5388502), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,45.0,3.319,"[(55.7109115, 12.5434591), (55.7154509, 12.5463767), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,14.0,2.05,"[(55.702765, 12.534078), (55.7023037, 12.5335291), (55.6940976, 12.5333834), (55.696667, 12.530356)]"
local,19.0,2.909,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.7164718, 12.5380881), (55.7145572, 12.5401798)]"
local,54.0,6.6579999999999995,"[(55.709554, 12.545779), (55.7139781, 12.5488611), (55.6961497, 12.5353097), (55.696984, 12.5343476)]"
local,29.0,2.854,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,26.0,3.768,"[(55.700863, 12.549069), (55.6970746, 12.5519723), (55.7056479, 12.5213929), (55.703838, 12.521105)]"
local,19.0,1.5390000000000001,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7023037, 12.5335291), (55.7037758, 12.5344059)]"
local,22.0,1.732,"[(55.7046981, 12.5511998), (55.7060731, 12.5568651), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,36.0,3.3320000000000003,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.7133896, 12.5497232), (55.710673, 12.549544)]"
local,21.0,2.451,"[(55.7071865, 12.5383941), (55.7013039, 12.5364664), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,9.0,1.549,"[(55.702765, 12.534078), (55.7023037, 12.5335291), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,74.0,8.159,"[(55.7070378, 12.5453286), (55.7133896, 12.5497232), (55.6940976, 12.5333834), (55.696667, 12.530356)]"
local,30.0,2.999,"[(55.704275, 12.543248), (55.7006076, 12.5388502), (55.7133896, 12.5497232), (55.710673, 12.549544)]"
local,41.0,4.8,"[(55.7000131, 12.5492476), (55.6970746, 12.5519723), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,26.0,2.0309999999999997,"[(55.699265, 12.546365), (55.6966373, 12.5453675), (55.7027981, 12.5583345), (55.7003305, 12.5588664)]"
local,23.0,1.785,"[(55.7071865, 12.5383941), (55.7013039, 12.5364664), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,29.0,2.205,"[(55.705866, 12.552629), (55.7073284, 12.5564528), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,25.0,2.464,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,36.0,2.821,"[(55.7000131, 12.5492476), (55.6970746, 12.5519723), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,27.0,1.911,"[(55.706897, 12.545951), (55.7133896, 12.5497232), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,36.0,3.34,"[(55.707635, 12.541504), (55.7006076, 12.5388502), (55.7133896, 12.5497232), (55.7103295, 12.5521854)]"
local,23.0,3.2330000000000005,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7164718, 12.5380881), (55.7145572, 12.5401798)]"
local,34.0,2.9520000000000004,"[(55.699561, 12.549079), (55.6970746, 12.5519723), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,24.0,4.158,"[(55.707635, 12.541504), (55.7006076, 12.5388502), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,19.0,3.816,"[(55.699487, 12.544298), (55.6984081, 12.5426817), (55.7095285, 12.5612367), (55.710163, 12.559935)]"
local,32.0,3.244,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,41.0,4.983,"[(55.7109115, 12.5434591), (55.7154509, 12.5463767), (55.6940976, 12.5333834), (55.696667, 12.530356)]"
local,18.0,2.5369999999999995,"[(55.707307, 12.531095), (55.7084233, 12.5320718), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,13.0,1.94,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.6918287, 12.5459677), (55.692773, 12.54531)]"
local,20.0,3.828,"[(55.6994296, 12.5394672), (55.7006076, 12.5388502), (55.7027981, 12.5583345), (55.7003305, 12.5588664)]"
local,10.0,0.796,"[(55.699265, 12.546365), (55.6966373, 12.5453675), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,32.0,2.423,"[(55.707307, 12.531095), (55.7084233, 12.5320718), (55.7133896, 12.5497232), (55.7103295, 12.5521854)]"
local,25.0,1.808,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,19.0,1.355,"[(55.699561, 12.549079), (55.6970746, 12.5519723), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,42.0,3.6060000000000003,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7133896, 12.5497232), (55.710673, 12.549544)]"
local,12.0,1.8020000000000003,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,42.0,5.03,"[(55.7109115, 12.5434591), (55.7154509, 12.5463767), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,18.0,2.2680000000000002,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.7037002, 12.5285638), (55.699963, 12.526509)]"
local,23.0,2.517,"[(55.707635, 12.541504), (55.7006076, 12.5388502), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,12.0,3.303,"[(55.700783, 12.537368), (55.7010362, 12.5376174), (55.7095285, 12.5612367), (55.710163, 12.559935)]"
local,22.0,2.219,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,18.0,2.1740000000000004,"[(55.7046586, 12.5418365), (55.7006076, 12.5388502), (55.6940976, 12.5333834), (55.696667, 12.530356)]"
local,12.0,1.02,"[(55.704622, 12.53139), (55.7053778, 12.5320573), (55.7023037, 12.5335291), (55.7037758, 12.5344059)]"
local,34.0,3.773,"[(55.699487, 12.544298), (55.6984081, 12.5426817), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,17.0,2.4530000000000003,"[(55.699265, 12.546365), (55.6966373, 12.5453675), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,60.0,5.999,"[(55.709554, 12.545779), (55.7139781, 12.5488611), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,20.0,1.418,"[(55.706297, 12.53393), (55.7054413, 12.5321512), (55.7056479, 12.5213929), (55.703838, 12.521105)]"
local,21.0,2.4739999999999998,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7073284, 12.5564528), (55.7067103, 12.5559417)]"
local,15.0,1.1130000000000002,"[(55.700863, 12.549069), (55.6970746, 12.5519723), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,33.0,3.106,"[(55.707635, 12.541504), (55.7006076, 12.5388502), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,19.0,2.265,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,21.0,1.626,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,31.0,3.4509999999999996,"[(55.7046981, 12.5511998), (55.7060731, 12.5568651), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,48.0,4.458,"[(55.7070378, 12.5453286), (55.7133896, 12.5497232), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,22.0,2.239,"[(55.700863, 12.549069), (55.6970746, 12.5519723), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,11.0,1.4500000000000002,"[(55.6994296, 12.5394672), (55.7006076, 12.5388502), (55.7037002, 12.5285638), (55.699963, 12.526509)]"
local,32.0,3.244,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,23.0,2.629,"[(55.7060161, 12.5317139), (55.7054413, 12.5321512), (55.7073284, 12.5564528), (55.7067103, 12.5559417)]"
local,23.0,1.793,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,16.0,1.979,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.6940976, 12.5333834), (55.696667, 12.530356)]"
local,23.0,3.2330000000000005,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7164718, 12.5380881), (55.7145572, 12.5401798)]"
local,13.0,2.15,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.7117226, 12.5313439), (55.711834, 12.529047)]"
local,15.0,1.181,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,17.0,2.136,"[(55.7046586, 12.5418365), (55.7006076, 12.5388502), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,5.0,1.2180000000000002,"[(55.700783, 12.537368), (55.7010362, 12.5376174), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,42.0,5.03,"[(55.7109115, 12.5434591), (55.7154509, 12.5463767), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,17.0,1.874,"[(55.7046586, 12.5418365), (55.7006076, 12.5388502), (55.6966373, 12.5453675), (55.7015142, 12.5468327)]"
local,31.0,2.983,"[(55.7062314, 12.5413401), (55.7006076, 12.5388502), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,15.0,1.218,"[(55.699487, 12.544298), (55.6984081, 12.5426817), (55.6966373, 12.5453675), (55.7015142, 12.5468327)]"
local,28.0,3.767,"[(55.7046981, 12.5511998), (55.7060731, 12.5568651), (55.7056479, 12.5213929), (55.703838, 12.521105)]"
local,31.0,3.055,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7133896, 12.5497232), (55.710673, 12.549544)]"
local,19.0,3.85,"[(55.704275, 12.543248), (55.7006076, 12.5388502), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,56.0,4.182,"[(55.706897, 12.545951), (55.7133896, 12.5497232), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,60.0,5.951,"[(55.709554, 12.545779), (55.7139781, 12.5488611), (55.7037002, 12.5285638), (55.699963, 12.526509)]"
local,23.0,1.793,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,25.0,1.9500000000000002,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,18.0,1.496,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,19.0,2.068,"[(55.7062314, 12.5413401), (55.7006076, 12.5388502), (55.7037002, 12.5285638), (55.699963, 12.526509)]"
local,13.0,1.5140000000000002,"[(55.6994296, 12.5394672), (55.7006076, 12.5388502), (55.6966373, 12.5453675), (55.7015142, 12.5468327)]"
local,56.0,4.182,"[(55.706897, 12.545951), (55.7133896, 12.5497232), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,32.0,2.9339999999999997,"[(55.709554, 12.545779), (55.7139781, 12.5488611), (55.7117226, 12.5313439), (55.711834, 12.529047)]"
local,27.0,2.855,"[(55.6994296, 12.5394672), (55.7006076, 12.5388502), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,28.0,2.0829999999999997,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,33.0,2.449,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.6961497, 12.5353097), (55.696984, 12.5343476)]"
local,9.0,1.769,"[(55.706297, 12.53393), (55.7054413, 12.5321512), (55.6961497, 12.5353097), (55.696984, 12.5343476)]"
local,17.0,2.474,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7117226, 12.5313439), (55.711834, 12.529047)]"
local,19.0,1.471,"[(55.700863, 12.549069), (55.6970746, 12.5519723), (55.6918287, 12.5459677), (55.692773, 12.54531)]"
local,24.0,2.391,"[(55.702765, 12.534078), (55.7023037, 12.5335291), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,13.0,1.8310000000000002,"[(55.7062314, 12.5413401), (55.7006076, 12.5388502), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,16.0,3.582,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,18.0,2.619,"[(55.7060161, 12.5317139), (55.7054413, 12.5321512), (55.6918287, 12.5459677), (55.692773, 12.54531)]"
local,32.0,3.244,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,29.0,2.925,"[(55.706297, 12.53393), (55.7054413, 12.5321512), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,15.0,1.889,"[(55.704622, 12.53139), (55.7053778, 12.5320573), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,33.0,4.084,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7164718, 12.5380881), (55.7145572, 12.5401798)]"
local,45.0,3.3529999999999998,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,32.0,2.4939999999999998,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.7027981, 12.5583345), (55.7003305, 12.5588664)]"
local,25.0,2.4770000000000003,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,34.0,2.5540000000000003,"[(55.706897, 12.545951), (55.7133896, 12.5497232), (55.7073284, 12.5564528), (55.7067103, 12.5559417)]"
local,31.0,2.338,"[(55.7046981, 12.5511998), (55.7060731, 12.5568651), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,25.0,4.261,"[(55.704275, 12.543248), (55.7006076, 12.5388502), (55.7027981, 12.5583345), (55.7003305, 12.5588664)]"
local,35.0,2.6769999999999996,"[(55.709554, 12.545779), (55.7139781, 12.5488611), (55.7027981, 12.5583345), (55.7003305, 12.5588664)]"
local,18.0,3.777,"[(55.7046586, 12.5418365), (55.7006076, 12.5388502), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,15.0,1.941,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,18.0,1.496,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,11.0,0.875,"[(55.705866, 12.552629), (55.7073284, 12.5564528), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,25.0,2.4770000000000003,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,30.0,4.048,"[(55.699487, 12.544298), (55.6984081, 12.5426817), (55.7159981, 12.5457472), (55.715978, 12.545306)]"
local,27.0,1.9959999999999998,"[(55.699561, 12.549079), (55.6970746, 12.5519723), (55.6961497, 12.5353097), (55.696984, 12.5343476)]"
local,14.0,1.046,"[(55.699265, 12.546365), (55.6966373, 12.5453675), (55.6966373, 12.5453675), (55.7015142, 12.5468327)]"
local,34.0,2.6100000000000003,"[(55.705866, 12.552629), (55.7073284, 12.5564528), (55.6966373, 12.5453675), (55.7015142, 12.5468327)]"
local,65.0,6.9,"[(55.7070378, 12.5453286), (55.7133896, 12.5497232), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,24.0,1.903,"[(55.699487, 12.544298), (55.6984081, 12.5426817), (55.7073284, 12.5564528), (55.7067103, 12.5559417)]"
local,56.0,4.182,"[(55.706897, 12.545951), (55.7133896, 12.5497232), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,56.0,4.787,"[(55.7070378, 12.5453286), (55.7133896, 12.5497232), (55.6966373, 12.5453675), (55.7015142, 12.5468327)]"
local,20.0,2.7350000000000003,"[(55.704622, 12.53139), (55.7053778, 12.5320573), (55.6970746, 12.5519723), (55.695902, 12.553095)]"
local,32.0,3.8729999999999998,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.7117226, 12.5313439), (55.711834, 12.529047)]"
local,12.0,2.085,"[(55.6994296, 12.5394672), (55.7006076, 12.5388502), (55.7117226, 12.5313439), (55.711834, 12.529047)]"
local,23.0,3.13,"[(55.6994296, 12.5394672), (55.7006076, 12.5388502), (55.7159981, 12.5457472), (55.715978, 12.545306)]"
local,24.0,1.8350000000000002,"[(55.699487, 12.544298), (55.6984081, 12.5426817), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,25.0,3.3369999999999997,"[(55.699561, 12.549079), (55.6970746, 12.5519723), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,40.0,3.4010000000000002,"[(55.700863, 12.549069), (55.6970746, 12.5519723), (55.7133896, 12.5497232), (55.7103295, 12.5521854)]"
local,12.0,1.8020000000000003,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,25.0,1.9500000000000002,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,20.0,1.5790000000000002,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.6966373, 12.5453675), (55.7015142, 12.5468327)]"
local,40.0,3.4050000000000002,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,22.0,4.035,"[(55.7062314, 12.5413401), (55.7006076, 12.5388502), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,27.0,1.932,"[(55.704622, 12.53139), (55.7053778, 12.5320573), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,19.0,1.471,"[(55.700863, 12.549069), (55.6970746, 12.5519723), (55.6918287, 12.5459677), (55.692773, 12.54531)]"
local,18.0,3.653,"[(55.702765, 12.534078), (55.7023037, 12.5335291), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,45.0,3.3710000000000004,"[(55.7109115, 12.5434591), (55.7154509, 12.5463767), (55.7037002, 12.5285638), (55.699963, 12.526509)]"
local,17.0,1.379,"[(55.704275, 12.543248), (55.7006076, 12.5388502), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,18.0,2.029,"[(55.699487, 12.544298), (55.6984081, 12.5426817), (55.7023037, 12.5335291), (55.7037758, 12.5344059)]"
local,28.0,2.798,"[(55.704275, 12.543248), (55.7006076, 12.5388502), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,5.0,1.2180000000000002,"[(55.700783, 12.537368), (55.7010362, 12.5376174), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,23.0,4.061,"[(55.7060161, 12.5317139), (55.7054413, 12.5321512), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,13.0,0.994,"[(55.702765, 12.534078), (55.7023037, 12.5335291), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,29.0,2.031,"[(55.706297, 12.53393), (55.7054413, 12.5321512), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,25.0,1.851,"[(55.705866, 12.552629), (55.7073284, 12.5564528), (55.6970746, 12.5519723), (55.695902, 12.553095)]"
local,29.0,2.189,"[(55.707307, 12.531095), (55.7084233, 12.5320718), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,29.0,2.205,"[(55.705866, 12.552629), (55.7073284, 12.5564528), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,27.0,1.915,"[(55.7060161, 12.5317139), (55.7054413, 12.5321512), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,15.0,1.181,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.6940414, 12.5492714), (55.693706, 12.5501)]"
local,22.0,1.732,"[(55.7046981, 12.5511998), (55.7060731, 12.5568651), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,31.0,3.947,"[(55.699265, 12.546365), (55.6966373, 12.5453675), (55.7164718, 12.5380881), (55.7145572, 12.5401798)]"
local,18.0,1.496,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,23.0,1.742,"[(55.7046586, 12.5418365), (55.7006076, 12.5388502), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,45.0,4.327999999999999,"[(55.7070378, 12.5453286), (55.7133896, 12.5497232), (55.6970746, 12.5519723), (55.695902, 12.553095)]"
local,25.0,3.3369999999999997,"[(55.699561, 12.549079), (55.6970746, 12.5519723), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,29.0,2.123,"[(55.707635, 12.541504), (55.7006076, 12.5388502), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,17.0,2.216,"[(55.704275, 12.543248), (55.7006076, 12.5388502), (55.6970746, 12.5519723), (55.695902, 12.553095)]"
local,13.0,2.428,"[(55.704622, 12.53139), (55.7053778, 12.5320573), (55.6941761, 12.5334569), (55.697116, 12.531268)]"
local,9.0,1.671,"[(55.700783, 12.537368), (55.7010362, 12.5376174), (55.7056479, 12.5213929), (55.703838, 12.521105)]"
local,11.0,0.8660000000000001,"[(55.7046981, 12.5511998), (55.7060731, 12.5568651), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,23.0,2.3649999999999998,"[(55.6994296, 12.5394672), (55.7006076, 12.5388502), (55.7133896, 12.5497232), (55.711987, 12.54987)]"
local,21.0,2.4739999999999998,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7073284, 12.5564528), (55.7067103, 12.5559417)]"
local,20.0,3.828,"[(55.6994296, 12.5394672), (55.7006076, 12.5388502), (55.7027981, 12.5583345), (55.7003305, 12.5588664)]"
local,10.0,1.6800000000000002,"[(55.700783, 12.537368), (55.7010362, 12.5376174), (55.6918287, 12.5459677), (55.692773, 12.54531)]"
local,24.0,1.815,"[(55.704275, 12.543248), (55.7006076, 12.5388502), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
local,31.0,3.925,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7117226, 12.5313439), (55.711834, 12.529047)]"
local,23.0,4.069,"[(55.704622, 12.53139), (55.7053778, 12.5320573), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,33.0,4.084,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7164718, 12.5380881), (55.7145572, 12.5401798)]"
local,31.0,3.055,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7133896, 12.5497232), (55.710673, 12.549544)]"
local,15.0,1.104,"[(55.7033005, 12.5451637), (55.6984966, 12.5425483), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,24.0,2.391,"[(55.702765, 12.534078), (55.7023037, 12.5335291), (55.70947, 12.5268528), (55.7140296, 12.5252556)]"
local,18.0,1.496,"[(55.7016522, 12.5478871), (55.6966373, 12.5453675), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,56.0,5.96,"[(55.709554, 12.545779), (55.7139781, 12.5488611), (55.7023037, 12.5335291), (55.7037758, 12.5344059)]"
local,32.0,3.2510000000000003,"[(55.703313, 12.548805), (55.6970746, 12.5519723), (55.7023037, 12.5335291), (55.7037758, 12.5344059)]"
local,29.0,2.205,"[(55.705866, 12.552629), (55.7073284, 12.5564528), (55.6984966, 12.5425483), (55.7018087, 12.5446688)]"
local,24.0,1.8599999999999999,"[(55.7071865, 12.5383941), (55.7013039, 12.5364664), (55.7037002, 12.5285638), (55.699963, 12.526509)]"
local,20.0,2.1050000000000004,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.6966373, 12.5453675), (55.7015142, 12.5468327)]"
local,16.0,2.255,"[(55.7062994, 12.539518), (55.7010362, 12.5376174), (55.7056479, 12.5213929), (55.703838, 12.521105)]"
local,20.0,2.2740000000000005,"[(55.7060161, 12.5317139), (55.7054413, 12.5321512), (55.7159981, 12.5457472), (55.715978, 12.545306)]"
local,30.0,4.588,"[(55.706297, 12.53393), (55.7054413, 12.5321512), (55.7027981, 12.5583345), (55.7003305, 12.5588664)]"
local,15.0,2.197,"[(55.702765, 12.534078), (55.7023037, 12.5335291), (55.6916913, 12.5388073), (55.692387, 12.540296)]"
local,19.0,1.355,"[(55.699561, 12.549079), (55.6970746, 12.5519723), (55.7034656, 12.5582697), (55.703995, 12.55828)]"
local,17.0,1.275,"[(55.7022731, 12.5368141), (55.7013039, 12.5364664), (55.7031606, 12.5299403), (55.699414, 12.52831)]"
