node_id,lat,lon,municipality,region,type
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6653457,12.5592374,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.672113,12.5643942,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6653457,12.5592374,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.672113,12.5643942,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.672113,12.5643942,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6649803,12.5597576,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6766063,12.5626027,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.672113,12.5643942,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6726166,12.5658525,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6766063,12.5626027,Københavns Kommune,Region Hovedstaden,train_stop
alt_commute_train_arrival_54,55.6766343,12.562427,Københavns Kommune,Region Hovedstaden,train_stop
