conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.65882,12.289866,55.6587035,12.2816489,20,1,12.0,0.882
walk,inner,frontier,55.6538,12.29575,55.6587035,12.2816489,21,1,23.0,1.6
walk,inner,frontier,55.658789,12.291355,55.6587035,12.2816489,22,1,14.0,0.975
walk,inner,frontier,55.65421,12.279603,55.6587035,12.2816489,23,1,13.0,0.9560000000000001
walk,inner,frontier,55.6557199,12.2972695,55.6587035,12.2816489,24,1,21.0,1.4
walk,inner,frontier,55.653646,12.2898757,55.6587035,12.2816489,25,1,17.0,1.2
walk,inner,frontier,55.6531224,12.2879316,55.6587035,12.2816489,26,1,16.0,1.1
walk,inner,frontier,55.6517731,12.3009052,55.6587035,12.2816489,27,1,34.0,2.4
walk,inner,frontier,55.648932,12.286933,55.6587035,12.2816489,28,1,29.0,2.0
walk,inner,frontier,55.649758,12.285941,55.6587035,12.2816489,29,1,31.0,2.2
walk,inner,frontier,55.65882,12.289866,55.6548583,12.2820537,20,2,16.0,1.1
walk,inner,frontier,55.6538,12.29575,55.6548583,12.2820537,21,2,17.0,1.2
walk,inner,frontier,55.658789,12.291355,55.6548583,12.2820537,22,2,17.0,1.2
walk,inner,frontier,55.65421,12.279603,55.6548583,12.2820537,23,2,7.0,0.551
walk,inner,frontier,55.6557199,12.2972695,55.6548583,12.2820537,24,2,16.0,1.1
walk,inner,frontier,55.653646,12.2898757,55.6548583,12.2820537,25,2,11.0,0.838
walk,inner,frontier,55.6531224,12.2879316,55.6548583,12.2820537,26,2,10.0,0.733
walk,inner,frontier,55.6517731,12.3009052,55.6548583,12.2820537,27,2,29.0,2.1
walk,inner,frontier,55.648932,12.286933,55.6548583,12.2820537,28,2,23.0,1.7
walk,inner,frontier,55.649758,12.285941,55.6548583,12.2820537,29,2,25.0,1.8
walk,inner,frontier,55.65882,12.289866,55.6576453,12.2941881,20,3,6.0,0.492
