conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.718224,12.481611,55.720667,12.4866947,20,1,8.0,0.5740000000000001
walk,inner,frontier,55.7231027,12.477781,55.720667,12.4866947,21,1,13.0,0.9440000000000001
walk,inner,frontier,55.7195844,12.4929897,55.720667,12.4866947,22,1,8.0,0.641
walk,inner,frontier,55.7224774,12.4915155,55.720667,12.4866947,23,1,13.0,0.966
walk,inner,frontier,55.7157423,12.4924165,55.720667,12.4866947,24,1,13.0,0.991
walk,inner,frontier,55.71688,12.479142,55.720667,12.4866947,25,1,13.0,0.982
walk,inner,frontier,55.7212206,12.479678,55.720667,12.4866947,26,1,9.0,0.646
walk,inner,frontier,55.7195844,12.4929897,55.720667,12.4866947,27,1,8.0,0.641
walk,inner,frontier,55.7252379,12.4862241,55.720667,12.4866947,28,1,10.0,0.723
walk,inner,frontier,55.719559,12.497372,55.720667,12.4866947,29,1,20.0,1.5
walk,inner,frontier,55.718224,12.481611,55.7113993,12.4842306,20,2,17.0,1.3
walk,inner,frontier,55.7231027,12.477781,55.7113993,12.4842306,21,2,26.0,2.0
walk,inner,frontier,55.7195844,12.4929897,55.7113993,12.4842306,22,2,20.0,1.6
walk,inner,frontier,55.7224774,12.4915155,55.7113993,12.4842306,23,2,33.0,2.5
walk,inner,frontier,55.7157423,12.4924165,55.7113993,12.4842306,24,2,16.0,1.2
walk,inner,frontier,55.71688,12.479142,55.7113993,12.4842306,25,2,12.0,0.891
walk,inner,frontier,55.7212206,12.479678,55.7113993,12.4842306,26,2,21.0,1.6
walk,inner,frontier,55.7195844,12.4929897,55.7113993,12.4842306,27,2,20.0,1.6
walk,inner,frontier,55.7252379,12.4862241,55.7113993,12.4842306,28,2,30.0,2.2
walk,inner,frontier,55.719559,12.497372,55.7113993,12.4842306,29,2,35.0,2.6
walk,inner,frontier,55.718224,12.481611,55.7289564,12.4928583,20,3,29.0,2.1
walk,inner,frontier,55.7231027,12.477781,55.7289564,12.4928583,21,3,25.0,1.8
walk,inner,frontier,55.7195844,12.4929897,55.7289564,12.4928583,22,3,28.0,2.1
walk,inner,frontier,55.7224774,12.4915155,55.7289564,12.4928583,23,3,18.0,1.3
